id,entity string
21936,concept:city:ashtabula
21937,concept:university:liverpool_john_moores_university
21938,concept:ceo:jay_adelson
21939,concept:musicartist:helena
21940,concept:radiostation:kyw
21941,concept:organization:york_will
21942,concept:city:mississauga
21943,concept:company:jezebel
21944,concept:actor:sanaa
21945,concept:female:hazel_mccallion
21946,concept:athlete:brandon_belt
21947,concept:athlete:revenue_bonds
21948,concept:bank:federal_express_ground
21949,concept:automobilemaker:rally
21950,concept:date:n1975
21951,concept:sportsteam:barry
21952,concept:company:wric
21953,concept:clothing:jazz_pants
21954,concept:publication:london_review_of_books
21955,concept:televisionstation:wtxf_tv
21956,concept:city:picton
21957,concept:newspaper:belfast_telegraph
21958,concept:geopoliticalorganization:pingtung
21959,concept:clothing:lace_socks
21960,concept:company:kpob_tv
21961,concept:biotechcompany:toyota_motor
21962,concept:clothing:vests
21963,concept:scientificterm:student_information
21964,concept:politician:alaska_gov__sarah_palin
21965,concept:website:texas_monthly_magazine
21966,concept:geopoliticalorganization:kupang
21967,concept:clothing:thermals
21968,concept:company:brussels_airlines
21969,concept:chemical:dependable_water
21970,concept:city:texas
21971,concept:televisionstation:atlanta_journal_constitution
21972,concept:country:federal_departments
21973,concept:televisionstation:kcsm_tv
21974,concept:newspaper:westchester_journal_news
21975,concept:beach:carolina_beach
21976,concept:city:contract
21977,concept:politicaloffice:recreation
21978,concept:company:recreation
21979,concept:monarch:alan_beith
21980,concept:journalist:melissa_clark
21981,concept:country:pr
21982,concept:city:yreka
21983,concept:company:ziff_davis_publishing_company
21984,concept:personus:mozilla_firefox
21985,concept:city:fresno
21986,concept:animal:parrots001
21987,concept:language:english_language
21988,concept:county:williamsville
21989,concept:personus:kevin_mench
21990,concept:musicartist:cramps
21991,concept:university:district_of_columbia
21992,concept:hallwayitem:attic
21993,concept:recordlabel:producer
21994,concept:stadiumoreventvenue:pacific_coliseum
21995,concept:televisionstation:wtlj
21996,concept:personcanada:incubus
21997,concept:sportsteam:ny_knicks
21998,concept:sportsteam:jackson_state_tigers
21999,concept:country:hungary
22000,concept:insect:thrips
22001,concept:company:fox_business001
22002,concept:personaustralia:ben_buckley
22003,concept:programminglanguage:backup
22004,concept:language:japanese_language
22005,concept:city:firebaugh
22006,concept:recordlabel:loud
22007,concept:sportsteam:mac_gear
22008,concept:sportsteam:last_time_the_dodgers
22009,concept:biotechcompany:seagate_technology
22010,concept:male:bobby_bowden
22011,concept:weatherphenomenon:dust
22012,concept:company:mile_high_comics
22013,concept:person:women_for_women_international
22014,concept:city:vicksburg
22015,concept:politicianus:gloria_steinem
22016,concept:person:lamar_odom
22017,concept:visualizablething:much_water
22018,concept:charactertrait:professional_responsibility
22019,concept:monument:d_c
22020,concept:biotechcompany:spirit_aerosystems
22021,concept:hotel:golden_tulip_bellambriana
22022,concept:profession:reservations
22023,concept:governmentorganization:new_jersey_state_court
22024,concept:city:pgh
22025,concept:sportsteam:transylvania
22026,concept:politicsblog:businessweek_magazine
22027,concept:politician:chester_arthur
22028,concept:person:terry_duffy
22029,concept:company:crain_new_york_business
22030,concept:company:kmgh_tv
22031,concept:city:columbus
22032,concept:county:forrest_city
22033,concept:sportsteam:alaska_seawolves
22034,concept:winery:fourteen
22035,concept:radiostation:klrt
22036,concept:zoo:port_clinton
22037,concept:geopoliticallocation:canaan
22038,concept:televisionstation:wndu_tv
22039,concept:geopoliticallocation:antigua_and_barbuda
22040,concept:county:ocean_acres
22041,concept:organization:sort
22042,concept:blog:ubercart
22043,concept:female:black_eyed_peas
22044,concept:agent:warburg_pincus
22045,concept:professor:andrew_spencer
22046,concept:musicartist:muse
22047,concept:clothing:v_neck
22048,concept:company:time_warner_cable
22049,concept:musicalbum:performance
22050,concept:personus:john_berman
22051,concept:governmentorganization:us_department
22052,concept:geometricshape:artwork
22053,concept:charactertrait:return
22054,concept:personnorthamerica:steve_hirsch
22055,concept:company:wpbo_tv
22056,concept:musicsong:ma
22057,concept:radiostation:krgv
22058,concept:sportsteam:uc_santa_cruz_slugs
22059,concept:geopoliticallocation:westlake_village
22060,concept:tradeunion:guild
22061,concept:dateliteral:n1987
22062,concept:sportsteam:boston_beaneaters
22063,concept:island:morro_bay
22064,concept:videogamesystem:n5
22065,concept:personcanada:ken_king
22066,concept:vegetable:quinoa
22067,concept:monument:empire_state_building
22068,concept:year:n12_00
22069,concept:kitchenitem:retailer
22070,concept:vertebrate:elephant_seals
22071,concept:person:lee_kwok_cheong
22072,concept:city:san_rafael_del_sur
22073,concept:arthropod:mantis
22074,concept:weatherphenomenon:days
22075,concept:clothing:tennis_shirts
22076,concept:company:glsen
22077,concept:beverage:brand_new_water
22078,concept:weatherphenomenon:pressure
22079,concept:company:dvd
22080,concept:stateorprovince:tarn_et_garonne
22081,concept:personus:attorney
22082,concept:ceo:john_silvester_varley
22083,concept:city:maldives
22084,concept:language:tigrigna
22085,concept:geopoliticalorganization:hurricane_katrina
22086,concept:musicsong:main_character
22087,concept:householditem:advantages
22088,concept:city:bethesda
22089,concept:mldataset:beatrice
22090,concept:clothing:lace_jacket
22091,concept:mlconference:approx
22092,concept:company:stars_and_stripes
22093,concept:city:cranford
22094,concept:park:coconut_creek
22095,concept:profession:actors
22096,concept:mountain:rock_hill
22097,concept:vegetable:lemongrass
22098,concept:writer:keith_miller
22099,concept:musician:philly_joe_jones
22100,concept:chemical:bodies
22101,concept:sportsteam:pats
22102,concept:female:hermes
22103,concept:blog:harvard_business_review
22104,concept:company:united_press_international001
22105,concept:insect:spectacle
22106,concept:politicsblog:the_times
22107,concept:city:georgia
22108,concept:company:ktal
22109,concept:coach:ted_phillips
22110,concept:sportsteam:point_park
22111,concept:ceo:nicholas_chabraja
22112,concept:mammal:dairy_cows
22113,concept:book:the_pyramid
22114,concept:city:kaiserslautern
22115,concept:geopoliticallocation:river_vale
22116,concept:clothing:black_tights
22117,concept:county:telemark
22118,concept:sportsteam:lamar_cardinals
22119,concept:clothing:gym_shorts
22120,concept:coach:simon_and_garfunkle
22121,concept:coach:rajai_davis
22122,concept:politicianus:democrat_barack_obama
22123,concept:county:middletown
22124,concept:island:tropical_island
22125,concept:personmexico:john_edwards
22126,concept:lake:lake_geneva
22127,concept:male:main_street
22128,concept:person:fletcher
22129,concept:cardgame:three
22130,concept:clothing:peasant_top
22131,concept:writer:jon_talton
22132,concept:county:fairburn
22133,concept:geopoliticallocation:bvi
22134,concept:personaustralia:alex_fernandez
22135,concept:country:dish_network
22136,concept:politicsblog:time_new
22137,concept:bank:fedex_standard_overnight
22138,concept:professionalorganization:founding_editor
22139,concept:religion:environment
22140,concept:coach:mark_richt
22141,concept:tableitem:material
22142,concept:politician:president_william_clinton
22143,concept:celebrity:show
22144,concept:city:tower
22145,concept:radiostation:wnpt
22146,concept:animal:furbearers
22147,concept:musicsong:escape
22148,concept:bird:waterfowl
22149,concept:buildingmaterial:road
22150,concept:clothing:red_boxers
22151,concept:newspaper:london_daily
22152,concept:street:cesar_chavez_street
22153,concept:university:international_students
22154,concept:person:chen_zhu
22155,concept:plant:island_trees
22156,concept:county:philadelphia
22157,concept:company:virgin_airlines
22158,concept:retailstore:berkshire_hathaway
22159,concept:company:kdin_tv
22160,concept:comedian:principal
22161,concept:city:jerusalem
22162,concept:animal:bunnies
22163,concept:politicsblog:entrepreneur
22164,concept:clothing:white_tee
22165,concept:director:grayson_hall
22166,concept:hotel:holiday_inn_helsinki
22167,concept:county:kern
22168,concept:ceo:frederick_smith
22169,concept:company:virgin_america
22170,concept:company:skywest_airlines
22171,concept:perceptionaction:cedar_rapids
22172,concept:company:wkop_tv
22173,concept:company:sure_cnn
22174,concept:location:new_york_city_metro_area
22175,concept:company:twitter_skype
22176,concept:city:fremont
22177,concept:park:millenium_park
22178,concept:politicianus:dave_anderson
22179,concept:city:fuerteventura
22180,concept:personus:darrell_rasner
22181,concept:geopoliticalorganization:rolesville
22182,concept:politician:mrs__clinton
22183,concept:nondiseasecondition:fact_sheet
22184,concept:academicfield:medicine_board
22185,concept:televisionstation:klax
22186,concept:jobposition:innovation
22187,concept:stadiumoreventvenue:sommet_center
22188,concept:website:googletm
22189,concept:sportsteam:western_carolina_catamounts
22190,concept:company:wala_tv
22191,concept:person:cc_sabathia
22192,concept:animal:panthers
22193,concept:newspaper:times_union
22194,concept:hallwayitem:controls
22195,concept:game:designee_the_vice
22196,concept:company:prweb
22197,concept:politicianus:forbes
22198,concept:date:n1848
22199,concept:publication:the_times_literary_supplement
22200,concept:visualizablething:resouces
22201,concept:sportsteam:red_sox_last_night
22202,concept:company:united_press_international002
22203,concept:politician:messrs
22204,concept:professor:nova_spivack
22205,concept:city:moorhead
22206,concept:newspaper:neighbors
22207,concept:stateorprovince:metairie
22208,concept:coach:tod_leiweke
22209,concept:hotel:le_royal_meridien_king_edward_hotel
22210,concept:televisionstation:wwmb
22211,concept:weatherphenomenon:types
22212,concept:company:infoseek
22213,concept:city:illinois_springfield
22214,concept:astronaut:gmail
22215,concept:geopoliticallocation:brigham_young
22216,concept:company:website_payments_standard
22217,concept:geopoliticallocation:monrovia
22218,concept:criminal:vendors
22219,concept:website:blogdigger
22220,concept:city:guwahati
22221,concept:newspaper:discover
22222,concept:stadiumoreventvenue:lifestyle_communities_pavilion__promowest
22223,concept:person:jason_marquis
22224,concept:stadiumoreventvenue:seaside_park
22225,concept:televisionstation:kvii
22226,concept:bone:left_ankle
22227,concept:website:collecta
22228,concept:politicsblog:colorado_springs_gazette
22229,concept:celebrity:jac_holzman
22230,concept:city:derry
22231,concept:personus:luke_scott
22232,concept:judge:times_union
22233,concept:company:media_matters
22234,concept:programminglanguage:associated
22235,concept:personmexico:david_carr
22236,concept:river:thunder_bay
22237,concept:insect:laboratory
22238,concept:geopoliticallocation:texas_tech
22239,concept:architect:roberta_smith
22240,concept:city:islamabad
22241,concept:zoo:theodore
22242,concept:professionalorganization:hellenic_institute
22243,concept:city:sousse
22244,concept:weapon:buildings
22245,concept:automobilemaker:professional
22246,concept:perceptionaction:material
22247,concept:clothing:sport_coats
22248,concept:geopoliticallocation:anchorage_alaska
22249,concept:company:con_edison
22250,concept:musicartist:golden
22251,concept:company:emirates
22252,concept:clothing:heavy_gloves
22253,concept:musicartist:dave_brubeck
22254,concept:radiostation:wjbf
22255,concept:bathroomitem:suit
22256,concept:vertebrate:poultry
22257,concept:bathroomitem:atlantic
22258,concept:politicianus:joshua_nkomo
22259,concept:bank:worldpay
22260,concept:professionalorganization:art_board
22261,concept:disease:dermis
22262,concept:clothing:low_cut_jeans
22263,concept:academicfield:middle_east
22264,concept:airport:bethel
22265,concept:election:richard_nixon
22266,concept:celebrity:cover
22267,concept:person:sean
22268,concept:clothing:nice_shirt
22269,concept:country:end
22270,concept:company:htc
22271,concept:city:reno
22272,concept:sportsteam:delta_state_fighting_okra
22273,concept:athlete:travis_wood
22274,concept:geopoliticallocation:venezuela
22275,concept:magazine:american_heritage
22276,concept:governmentorganization:commitment
22277,concept:biotechcompany:millipore
22278,concept:currency:guilders
22279,concept:visualizablething:fresh_air
22280,concept:sportsleague:nascar
22281,concept:professionalorganization:boston_foundation
22282,concept:personasia:fausto_carmona
22283,concept:sportsteam:austin_peay_governors
22284,concept:city:lubbock
22285,concept:bodypart:facial_skin
22286,concept:governmentorganization:nsf_
22287,concept:musicartist:puscifer
22288,concept:bone:scalp
22289,concept:island:obwalden
22290,concept:newspaper:oregon_s
22291,concept:musicartist:online
22292,concept:geopoliticallocation:stockholm
22293,concept:hotel:comfort_inn_airport_west
22294,concept:stadiumoreventvenue:benaroya_hall
22295,concept:visualartist:licensing
22296,concept:city:perryville
22297,concept:televisionstation:wrc
22298,concept:insect:jackets
22299,concept:musicartist:stryper
22300,concept:recordlabel:direction
22301,concept:clothing:gray_slacks
22302,concept:highway:five_miles
22303,concept:website:fox
22304,concept:clothing:blue_hoodie
22305,concept:geopoliticalorganization:kachin_state
22306,concept:bird:orioles
22307,concept:musician:michael_hutchence
22308,concept:clothing:short_sleeve_shirt
22309,concept:bank:financial_services_authority
22310,concept:mldataset:closing
22311,concept:city:spokane
22312,concept:tableitem:phone_call
22313,concept:city:kashi
22314,concept:company:cablevision_systems_corp_
22315,concept:personcanada:jerry_dunphy
22316,concept:clothing:short_sleeved_top
22317,concept:sportsteam:west_virginia_state_yellow_jackets
22318,concept:street:the_st___regis_new
22319,concept:company:kgpe
22320,concept:company:wabg_tv
22321,concept:politicianus:martin_luther_king
22322,concept:officebuildingroom:bedrooms
22323,concept:visualartist:favorites
22324,concept:emotion:inability
22325,concept:geopoliticallocation:abuja
22326,concept:musicartist:bruce_dickenson
22327,concept:visualizablescene:murcia
22328,concept:politicaloffice:city_college
22329,concept:celebrity:lawsuit
22330,concept:bank:nextbio
22331,concept:coach:pat_hill
22332,concept:clothing:black_dress_shoes
22333,concept:website:paris_review
22334,concept:personnorthamerica:michelle_malkin
22335,concept:clothing:blue_pants
22336,concept:city:hamlet
22337,concept:geopoliticallocation:fontana
22338,concept:city:williamsport
22339,concept:personus:clete_thomas
22340,concept:sportsteam:william_paterson_pioneers
22341,concept:director:brian_goldner
22342,concept:politicianus:caroline_kennedy
22343,concept:jobposition:construction_manager
22344,concept:clothing:mini_skirts
22345,concept:ceo:richard_kovacevich
22346,concept:planet:seven
22347,concept:website:media_center
22348,concept:city:international_falls
22349,concept:stateorprovince:new_jersey
22350,concept:island:grants
22351,concept:person:susan_newman
22352,concept:vegetable:kelp
22353,concept:ceo:o__bruton_smith
22354,concept:organization:rate
22355,concept:politicsblog:york_daily_news
22356,concept:radiostation:kwwl
22357,concept:coach:justin_turner
22358,concept:park:dlp
22359,concept:politicsissue:long_term_water
22360,concept:clothing:sleeve_t_shirts
22361,concept:programminglanguage:dollar
22362,concept:politicianus:hopefuls_john_mccain
22363,concept:visualartist:ferrari
22364,concept:journalist:paula_zahn
22365,concept:attraction:wonderland
22366,concept:company:quicken_loans
22367,concept:visualizablething:tampa
22368,concept:city:van_nuys
22369,concept:ceo:robert_iger
22370,concept:ceo:tom_glocer
22371,concept:company:wwtv_tv
22372,concept:sportsteam:uc_santa_barbara_gauchos
22373,concept:city:usinsk
22374,concept:jobposition:clinical_assistant
22375,concept:bodypart:favorite_part
22376,concept:arthropod:spiders
22377,concept:county:somerville
22378,concept:city:hagatna
22379,concept:radiostation:kxly
22380,concept:city:beaufort
22381,concept:bank:time_warner
22382,concept:politicianus:david_sarnoff
22383,concept:city:lomita
22384,concept:politicianus:lieberman
22385,concept:sportsteam:florida_international_golden_panthers
22386,concept:personmexico:j_d__drew
22387,concept:musicalbum:wilderness
22388,concept:geopoliticalorganization:jiangxi
22389,concept:musicfestival:annual_event
22390,concept:city:hoffman_estates
22391,concept:geopoliticalorganization:yukon_territory
22392,concept:personus:andy_marte
22393,concept:clothing:red_plaid_shirt
22394,concept:governmentorganization:security_the_department
22395,concept:sportsteam:indiana_hoosiers
22396,concept:city:taiwan
22397,concept:county:dunellen
22398,concept:visualizablescene:alpaugh
22399,concept:geopoliticallocation:republic_of_yemen
22400,concept:company:focus
22401,concept:olympics:implementation
22402,concept:hallwayitem:point
22403,concept:museum:versailles
22404,concept:city:bisbee
22405,concept:hotel:best_western_royal_palace_inn_and_suites
22406,concept:televisionstation:ktas
22407,concept:highway:northfield
22408,concept:company:star
22409,concept:journalist:pete_prisco
22410,concept:county:rutgers_university_school_of_law
22411,concept:magazine:ride
22412,concept:eventoutcome:trouble
22413,concept:geopoliticallocation:employment
22414,concept:musician:felix_cavaliere
22415,concept:retailstore:farmer_market
22416,concept:politicsblog:yahoo__news
22417,concept:blog:ny_sun
22418,concept:vehicle:masonry
22419,concept:criminal:david_axelrod
22420,concept:geopoliticallocation:agencies
22421,concept:city:darwin
22422,concept:professionalorganization:karate_black_belt_association
22423,concept:criminal:york_city
22424,concept:city:grafton
22425,concept:clothing:tartan_skirt
22426,concept:publication:delicious_share
22427,concept:country:greece
22428,concept:city:mikkeli
22429,concept:personcanada:thierry_lincou
22430,concept:clothing:layered_clothing
22431,concept:televisionshow:maverick
22432,concept:clothing:sandals
22433,concept:website:oneriot
22434,concept:clothing:short_sleeved_shirts
22435,concept:geopoliticallocation:fort_wayne
22436,concept:website:blogs
22437,concept:comedian:huw_edwards
22438,concept:university:foundation
22439,concept:televisionstation:ktnw
22440,concept:city:menomonie
22441,concept:clothing:florals
22442,concept:language:persian
22443,concept:city:biloxi
22444,concept:musicinstrument:agreements
22445,concept:politicianus:matt_morris
22446,concept:biotechcompany:xoma
22447,concept:sport:baseball
22448,concept:buildingfeature:change
22449,concept:shoppingmall:home_base
22450,concept:sportsteam:european_capitals
22451,concept:river:coco_river
22452,concept:website:security
22453,concept:newspaper:daily_mirror
22454,concept:vehicle:west_coast
22455,concept:terroristorganization:dave
22456,concept:insect:appearance
22457,concept:ceo:john_faraci
22458,concept:hobby:hard_rock
22459,concept:university:western
22460,concept:country:slovenia
22461,concept:country:scotland
22462,concept:bathroomitem:buyer
22463,concept:geopoliticallocation:waterville
22464,concept:island:compton
22465,concept:highway:kinder
22466,concept:coach:urban_meyer
22467,concept:clothing:knits
22468,concept:city:south_pasadena
22469,concept:medicalprocedure:toefl
22470,concept:televisionstation:krca
22471,concept:personcanada:scott_stewart
22472,concept:musicartist:pearl_jam
22473,concept:criminal:enter
22474,concept:clothing:singlet
22475,concept:female:kurt_cobain
22476,concept:politician:rob_ford
22477,concept:company:ingram_micro
22478,concept:trainstation:south_east
22479,concept:date:membership
22480,concept:geopoliticallocation:metairie
22481,concept:county:elk_city
22482,concept:newspaper:the_economist
22483,concept:city:andrews
22484,concept:hobby:marathons
22485,concept:company:amtrak
22486,concept:model:advertising_campaign
22487,concept:geopoliticalorganization:zwolle
22488,concept:hobby:actions
22489,concept:sportsleague:fantasy
22490,concept:jobposition:court
22491,concept:bird:crab
22492,concept:company:apple_computer_inc
22493,concept:blog:legal_times
22494,concept:ceo:jeff_bewkes
22495,concept:politicsblog:paul_pioneer_press
22496,concept:person:trent_edwards
22497,concept:company:wxmi_tv
22498,concept:organization:n49ers
22499,concept:geopoliticalorganization:knightdale
22500,concept:geometricshape:locus
22501,concept:politicaloffice:new
22502,concept:musicsong:tomorrow
22503,concept:mammal:domestic_livestock
22504,concept:clothing:pinstriped_shirt
22505,concept:militaryconflict:eight_years
22506,concept:city:alkmaar
22507,concept:animal:orang_utans
22508,concept:physiologicalcondition:crps
22509,concept:city:kingston_technology
22510,concept:televisionshow:feast
22511,concept:language:flemish
22512,concept:governmentorganization:voice
22513,concept:magazine:us_news_and_world_report
22514,concept:female:feedster
22515,concept:city:oradea
22516,concept:city:wilton
22517,concept:visualizablething:bradley_beach
22518,concept:politicianus:vice_president_cheney
22519,concept:televisionstation:kstp
22520,concept:clothing:long_dress
22521,concept:televisionstation:wsee
22522,concept:stadiumoreventvenue:cox_arena
22523,concept:criminal:mark_shuttleworth
22524,concept:profession:household
22525,concept:personsouthamerica:martin_gilbert
22526,concept:coach:tommy_tuberville
22527,concept:month:october
22528,concept:organization:cyber_security_alliance
22529,concept:celebrity:drake_bulldogs
22530,concept:coach:jeff_jagodzinski
22531,concept:journalist:jeff_peek
22532,concept:personmexico:nl_west
22533,concept:mammal:apes
22534,concept:museum:first_market
22535,concept:person:val_christensen
22536,concept:currency:myanmar
22537,concept:company:wktv
22538,concept:parlourgame:easy_drive
22539,concept:geopoliticallocation:brindisi
22540,concept:personnorthamerica:johann_olav_koss
22541,concept:company:bea_systems_inc_
22542,concept:museum:chatsworth
22543,concept:sportsleague:mls
22544,concept:ceo:ginni_rometty
22545,concept:visualizablething:computer
22546,concept:hotel:dubai
22547,concept:visualizablescene:erfurt
22548,concept:ceo:eric_e__schmidt
22549,concept:park:supreme_court
22550,concept:clothing:black_baseball_cap
22551,concept:person:day
22552,concept:sportsteam:rose_bowl_gear
22553,concept:animal:cavies
22554,concept:emotion:autumn
22555,concept:building:lady_luck
22556,concept:ceo:bharat_desai
22557,concept:actor:peter_sands
22558,concept:recordlabel:king_records
22559,concept:company:individual_air
22560,concept:company:mother_jones
22561,concept:book:confidence
22562,concept:televisionshow:affair
22563,concept:city:ukiah
22564,concept:city:melaka
22565,concept:geopoliticalorganization:north_sumatra
22566,concept:product:youtube
22567,concept:stateorprovince:nugaal
22568,concept:sportsteam:troy_university_trojans
22569,concept:color:maple_leaf
22570,concept:coach:june_jones
22571,concept:landscapefeatures:favorite_place
22572,concept:academicfield:account
22573,concept:language:amharic
22574,concept:geopoliticalorganization:hohhot
22575,concept:stateorprovince:title
22576,concept:sportsteam:former_cubs
22577,concept:retailstore:taco_bell
22578,concept:professor:richard_louv
22579,concept:city:blue_island
22580,concept:company:wgrz_tv
22581,concept:male:canada
22582,concept:city:holiday
22583,concept:agriculturalproduct:mint
22584,concept:celltype:right_lung
22585,concept:blog:scientific_american
22586,concept:academicfield:databases
22587,concept:profession:agents
22588,concept:jobposition:former_president
22589,concept:sportsteam:san_jose_earthquakes
22590,concept:geopoliticallocation:models
22591,concept:recordlabel:pi
22592,concept:city:hercules
22593,concept:stateorprovince:thuringia
22594,concept:musician:fabulous_thunderbirds
22595,concept:male:seychelles
22596,concept:televisionstation:daily_mail
22597,concept:politicianus:john_cooper
22598,concept:journalist:randy_youngman
22599,concept:nerve:muscles
22600,concept:geopoliticallocation:cheboygan
22601,concept:hotel:gladstone_hotel
22602,concept:sportsteam:white_sox
22603,concept:sportsteam:austin_peay_state_governors
22604,concept:televisionstation:wbns
22605,concept:athlete:eddie_house
22606,concept:videogamesystem:system_maintenance
22607,concept:clothing:tight_slacks
22608,concept:city:gaza
22609,concept:mammal:blue_whales
22610,concept:biotechcompany:toronto
22611,concept:televisionstation:whlt
22612,concept:publication:united_technologies
22613,concept:governmentorganization:cbs_news
22614,concept:visualizablescene:poza_rica
22615,concept:city:king_of_prussia
22616,concept:landscapefeatures:fields
22617,concept:governmentorganization:navajo_nation_office
22618,concept:biotechcompany:caterpillar_inc
22619,concept:currency:territories
22620,concept:profession:sga_executives_executive_vice
22621,concept:musicartist:buddy_guy
22622,concept:televisionstation:orlando
22623,concept:geopoliticallocation:french_guiana
22624,concept:televisionstation:kptv
22625,concept:arachnid:dragonflies
22626,concept:company:wfts
22627,concept:criminal:nephew
22628,concept:language:swahili
22629,concept:blog:background
22630,concept:company:plaxo
22631,concept:city:barakaldo
22632,concept:clothing:dark_blue_shirt
22633,concept:island:west_seneca
22634,concept:city:ewa_beach
22635,concept:sportsteam:rutgers_camden_scarlet_raptors
22636,concept:profession:officials
22637,concept:crustacean:shrimp
22638,concept:profession:systems
22639,concept:female:anna_pasternak
22640,concept:visualizablething:draw
22641,concept:city:accra
22642,concept:building:dubai_holdings
22643,concept:country:belgium
22644,concept:televisionstation:wyow
22645,concept:retailstore:t_mobile
22646,concept:city:haenertsburg
22647,concept:academicfield:studies_the_associate_dean
22648,concept:politicianus:mark_warner
22649,concept:park:vacation_packages
22650,concept:insect:lice
22651,concept:televisionstation:wtat_tv
22652,concept:televisionstation:kgan_tv
22653,concept:actor:go_button
22654,concept:model:bafta
22655,concept:company:kulula
22656,concept:televisionstation:kytx
22657,concept:geopoliticallocation:parish
22658,concept:geopoliticallocation:arizona_state
22659,concept:personeurope:daily_mail
22660,concept:physicalaction:mastercard
22661,concept:city:royal_oak
22662,concept:person:welch
22663,concept:nongovorganization:petroleum_institute
22664,concept:city:moscow
22665,concept:company:peoplesoft
22666,concept:stateorprovince:northern_illinois
22667,concept:radiostation:wcbs_tv
22668,concept:clothing:pink_blouse
22669,concept:city:arlington
22670,concept:personmexico:mark_diapoules
22671,concept:city:tullahoma
22672,concept:geometricshape:installation
22673,concept:mlalgorithm:n8_25__
22674,concept:personcanada:nivek_ogre
22675,concept:televisionstation:kdor_tv
22676,concept:geometricshape:categories
22677,concept:journalist:mark_walter
22678,concept:ceo:leo_apotheker
22679,concept:city:davidson
22680,concept:company:kqed_tv
22681,concept:male:elon
22682,concept:musicalbum:buzz
22683,concept:nonprofitorganization:south_central_los_angeles
22684,concept:building:libraries
22685,concept:transportation:connecticut_airports
22686,concept:sportsteam:midwestern_state_mustangs
22687,concept:visualizablething:grenoble
22688,concept:city:cedar_falls
22689,concept:criminal:prisons
22690,concept:emotion:tree
22691,concept:city:wheaton
22692,concept:book:protection
22693,concept:person:cheney
22694,concept:website:forbes_magazine
22695,concept:university:serbia_and_montenegro
22696,concept:geopoliticalorganization:glendale
22697,concept:person:representative
22698,concept:newspaper:utah
22699,concept:journalist:nicholas_kristof
22700,concept:race:worlds
22701,concept:ceo:bruce_williamson
22702,concept:hotel:affinia
22703,concept:organization:maui_land_and_pineapple
22704,concept:company:kjla_tv
22705,concept:mollusk:count
22706,concept:blog:night
22707,concept:politicsissue:uncertainty
22708,concept:stadiumoreventvenue:shoreline_amphitheater
22709,concept:musicalbum:icon
22710,concept:musician:dave_meniketti
22711,concept:city:rose_garden
22712,concept:website:pownce
22713,concept:drug:meridia
22714,concept:stadiumoreventvenue:hollywood_palladium
22715,concept:island:isle_of_man
22716,concept:date:n1989
22717,concept:company:kbme_tv
22718,concept:company:statoil
22719,concept:insect:dragonflies
22720,concept:personaustralia:gary_kelly
22721,concept:company:new_england_journal_of_medicine
22722,concept:nonprofitorganization:jabber
22723,concept:sportsteam:vcu_rams
22724,concept:newspaper:the_evening_sun
22725,concept:politicianus:oklahoma
22726,concept:televisionstation:kgo
22727,concept:insect:chopin
22728,concept:governmentorganization:payments
22729,concept:company:summize
22730,concept:radiostation:nevada
22731,concept:company:qwest_communications
22732,concept:city:southeast
22733,concept:male:american_university
22734,concept:website:simplyhired
22735,concept:company:wivb
22736,concept:sportsteam:chicago_bulls
22737,concept:city:norco
22738,concept:company:massey_energy
22739,concept:company:anc_
22740,concept:musician:zack_de_la_rocha
22741,concept:winery:cottage
22742,concept:landscapefeatures:top
22743,concept:person:robert_dudley
22744,concept:company:international_steel_group
22745,concept:medicalprocedure:rooms
22746,concept:geopoliticallocation:wiesbaden
22747,concept:personmexico:si_com
22748,concept:clothing:windbreakers
22749,concept:director:shame
22750,concept:city:greenwood
22751,concept:city:vernon_hills
22752,concept:bank:fedex_ground_service
22753,concept:clothing:favorite_jeans
22754,concept:person:technology
22755,concept:stateorprovince:orissa
22756,concept:company:germanwings
22757,concept:book:spiral_dynamics
22758,concept:bird:chachalacas
22759,concept:island:saint_augustine
22760,concept:scientist:t_l
22761,concept:city:taylor
22762,concept:writer:walter_veltroni
22763,concept:vehicle:journey
22764,concept:personaustralia:hilton_head_island
22765,concept:company:phillyinquirer
22766,concept:coach:hal_mumme
22767,concept:clothing:trademark_jeans
22768,concept:person:townes_van_zandt
22769,concept:personcanada:compare
22770,concept:videogame:carbon_monoxide
22771,concept:sportsteam:chicago_bears_in_super_bowl_xli
22772,concept:bird:a_to_e
22773,concept:country:hong_kong
22774,concept:personmexico:joel_zumaya
22775,concept:politicaloffice:assistant_secretary
22776,concept:athlete:charlie_gibson
22777,concept:geopoliticallocation:south_wales
22778,concept:mammal:cats
22779,concept:politicianus:barack_hussein
22780,concept:stadiumoreventvenue:first_niagara_pavilion
22781,concept:visualizablething:saint_charles
22782,concept:stateorprovince:home
22783,concept:city:reed
22784,concept:bodypart:law
22785,concept:televisionshow:tbs
22786,concept:personeurope:walt_disney001
22787,concept:buildingfeature:grants
22788,concept:bank:nab
22789,concept:website:bbc_news_channel
22790,concept:stateorprovince:author
22791,concept:person:lyor_cohen
22792,concept:biotechcompany:caps
22793,concept:visualartist:bibliography
22794,concept:geopoliticallocation:kitchener
22795,concept:journalist:matt_lauer
22796,concept:hotel:thompson
22797,concept:personmexico:rockies
22798,concept:city:orlando
22799,concept:city:alamo
22800,concept:geopoliticalorganization:cities
22801,concept:stadiumoreventvenue:fitzgeralds
22802,concept:fungus:bloodstream
